timestamp,open,high,low,close,volume,quote_asset_volume,n_trades,taker_buy_base_volume,taker_buy_quote_volume
1704734820000.0,2.7367,2.7465,2.7318,2.7455,92852.0,254165.8709,1591.0,38646.0,105878.4172
1704735000000.0,2.7456,2.7486,2.7278,2.7297,95105.0,260361.1115,2027.0,37608.0,103001.5775
1704735180000.0,2.7299,2.7385,2.7299,2.7347,30655.0,83801.6044,1017.0,13281.0,36309.8576
1704735360000.0,2.7339,2.7443,2.7319,2.7421,64234.0,175965.1336,1458.0,34212.0,93723.8039
1704735540000.0,2.742,2.745,2.7337,2.7421,40530.0,111015.8052,1377.0,15579.0,42677.1908
1704735720000.0,2.7416,2.7525,2.7412,2.7498,58228.0,160040.7204,1321.0,30136.0,82839.1614
1704735900000.0,2.7499,2.7534,2.743,2.7436,47218.0,129781.425,1245.0,16568.0,45555.7652
1704736080000.0,2.744,2.7607,2.7439,2.758,75025.0,206626.3358,2165.0,36510.0,100539.2817
1704736260000.0,2.7581,2.7733,2.7551,2.7715,82664.0,228591.5311,2211.0,51221.0,141638.6204
1704736440000.0,2.7711,2.7728,2.7561,2.7643,62786.0,173441.2001,1842.0,22795.0,62955.6755
1704736620000.0,2.7644,2.7767,2.7614,2.774,57636.0,159694.8826,1506.0,29594.0,82006.9423
1704736800000.0,2.7739,2.7902,2.766,2.773,151869.0,422031.6099,3385.0,71199.0,197863.0905
1704736980000.0,2.7725,2.7964,2.7709,2.776,207200.0,576656.8726,4524.0,97255.0,270764.869
1704737160000.0,2.7765,2.781,2.7678,2.7702,140703.0,390325.275,2908.0,65796.0,182588.5265
1704737340000.0,2.7702,2.7846,2.7698,2.7825,67219.0,186620.002,1726.0,39224.0,108913.3059
1704737520000.0,2.7832,2.797,2.7813,2.7866,94832.0,264538.7848,2032.0,42357.0,118180.8065
1704737700000.0,2.7867,2.7954,2.7819,2.7917,89628.0,249989.8937,1965.0,44044.0,122856.2695
1704737880000.0,2.7919,2.7946,2.7854,2.7884,73576.0,205291.2971,1899.0,33811.0,94356.0712
1704738060000.0,2.7894,2.8,2.7876,2.7944,78569.0,219496.7098,1981.0,38557.0,107738.5135
1704738240000.0,2.7944,2.7967,2.7822,2.7873,49137.0,137088.0585,1625.0,23410.0,65314.4734
1704738420000.0,2.7874,2.7999,2.7874,2.7964,55725.0,155727.3262,1422.0,36351.0,101614.0365
1704738600000.0,2.7963,2.8129,2.7945,2.8109,134251.0,376239.4073,2777.0,74128.0,207852.1212
1704738780000.0,2.8119,2.82,2.8045,2.8183,64642.0,181786.8816,1717.0,38854.0,109334.6635
1704738960000.0,2.8183,2.8302,2.8092,2.8196,256816.0,724278.047,5449.0,133152.0,375547.9369
1704739140000.0,2.8191,2.822,2.8004,2.8093,156647.0,440382.3328,3819.0,59145.0,166323.9287
1704739320000.0,2.8089,2.8182,2.8036,2.8162,168767.0,474580.2203,3566.0,85829.0,241377.9178
1704739500000.0,2.8163,2.8163,2.7965,2.8114,123278.0,346180.9992,2846.0,51258.0,143978.3426
1704739680000.0,2.8111,2.816,2.8039,2.8072,99063.0,278244.7536,2028.0,44263.0,124342.9682
1704739860000.0,2.8075,2.816,2.7932,2.804,98433.0,275819.7484,2556.0,36006.0,100943.1625
1704740040000.0,2.8041,2.811,2.7974,2.809,48524.0,136099.5987,1507.0,24720.0,69326.6182
1704740220000.0,2.8092,2.811,2.8017,2.8073,76411.0,214547.0556,1772.0,38638.0,108496.8494
1704740400000.0,2.8072,2.8115,2.7901,2.7905,99025.0,277313.411,2351.0,29133.0,81598.5006
1704740580000.0,2.7905,2.7974,2.7851,2.7949,110496.0,308519.8781,2493.0,47730.0,133310.7277
1704740760000.0,2.7948,2.803,2.7819,2.8029,110059.0,306919.7195,2300.0,40461.0,112899.4594
1704740940000.0,2.803,2.8312,2.8011,2.8117,224200.0,631107.4943,4785.0,126334.0,355670.9876
1704741120000.0,2.8115,2.8198,2.8081,2.8162,105425.0,296690.218,2344.0,42350.0,119202.5557
1704741300000.0,2.8162,2.821,2.8077,2.8162,80944.0,227713.2475,2139.0,31008.0,87261.8662
1704741480000.0,2.8161,2.8228,2.815,2.8221,60940.0,171744.4478,1456.0,24038.0,67755.0265
1704741660000.0,2.822,2.8265,2.8172,2.8189,54101.0,152689.391,1343.0,26723.0,75443.0177
1704741840000.0,2.819,2.8269,2.819,2.826,30526.0,86238.6436,870.0,16283.0,45997.5897
1704742020000.0,2.8252,2.8351,2.8152,2.8326,127057.0,359068.2495,2845.0,70683.0,199747.4958
1704742200000.0,2.8325,2.8414,2.8273,2.8368,85431.0,242148.4295,2118.0,44010.0,124815.9745
1704742380000.0,2.8369,2.8423,2.8321,2.8396,47996.0,136162.9345,1476.0,24418.0,69290.5963
1704742560000.0,2.8397,2.8464,2.837,2.8429,42155.0,119808.0119,1318.0,22819.0,64876.8119
1704742740000.0,2.8429,2.8433,2.828,2.8402,71587.0,202979.2287,1865.0,32698.0,92708.5137
1704742920000.0,2.8404,2.8433,2.835,2.842,26348.0,74840.3991,748.0,10385.0,29491.6648
1704743100000.0,2.8417,2.8623,2.8391,2.8591,159932.0,456322.7732,3030.0,101939.0,290889.6333
1704743280000.0,2.8589,2.8764,2.8583,2.8753,98287.0,281831.2799,2060.0,60189.0,172563.7887
1704743460000.0,2.8756,2.8766,2.858,2.8626,163603.0,468749.7594,2880.0,88960.0,254840.2937
1704743640000.0,2.8623,2.8697,2.8541,2.8553,73605.0,210546.3715,1862.0,24230.0,69344.7425
1704743820000.0,2.8541,2.8543,2.845,2.8531,70086.0,199758.3858,1614.0,33278.0,94854.9232
1704744000000.0,2.8532,2.8583,2.8428,2.847,78810.0,224686.5087,2054.0,33775.0,96306.7987
1704744180000.0,2.8475,2.8546,2.8457,2.8514,39125.0,111499.0963,1148.0,19824.0,56491.3977
1704744360000.0,2.8514,2.8522,2.84,2.8408,42325.0,120489.2876,1335.0,13691.0,38984.8139
1704744540000.0,2.8404,2.8494,2.8388,2.848,76472.0,217401.2725,1725.0,31796.0,90434.6577
1704744720000.0,2.8479,2.8493,2.8339,2.8398,41220.0,117078.5994,1199.0,13689.0,38872.8903
1704744900000.0,2.8399,2.8472,2.829,2.8317,68631.0,194852.7185,1743.0,30958.0,87941.0078
1704745080000.0,2.832,2.8394,2.8316,2.8336,44534.0,126236.7732,1106.0,23844.0,67590.4314
1704745260000.0,2.8336,2.8389,2.8278,2.8379,42030.0,119135.7053,1074.0,21312.0,60422.1258
1704745440000.0,2.8378,2.8465,2.8372,2.8419,21129.0,60054.1199,722.0,15373.0,43694.1547
1704745620000.0,2.8414,2.8457,2.8344,2.8437,29829.0,84713.6142,955.0,13887.0,39439.3336
1704745800000.0,2.8437,2.846,2.8359,2.8378,30237.0,85910.6669,884.0,13118.0,37267.3328
1704745980000.0,2.8376,2.8409,2.8275,2.8275,51553.0,146062.2895,1303.0,16584.0,47007.8408
1704746160000.0,2.8277,2.8342,2.8263,2.83,29644.0,83864.6812,816.0,12850.0,36349.9997
1704746340000.0,2.8298,2.834,2.8259,2.827,27087.0,76669.2438,865.0,12851.0,36382.0454
1704746520000.0,2.8266,2.8266,2.808,2.8168,142970.0,402662.7234,2580.0,44721.0,125950.759
1704746700000.0,2.8167,2.822,2.8027,2.8061,90907.0,255569.9033,2029.0,29862.0,83977.4906
1704746880000.0,2.8062,2.815,2.8004,2.8103,116773.0,327677.5456,2679.0,49832.0,139855.5034
1704747060000.0,2.8099,2.8179,2.8073,2.8177,45051.0,126717.617,1061.0,24207.0,68085.3651
1704747240000.0,2.8178,2.8232,2.815,2.8161,33992.0,95850.0841,988.0,15963.0,45014.6655
1704747420000.0,2.8165,2.8212,2.815,2.8186,35195.0,99160.305,942.0,16964.0,47795.2441
1704747600000.0,2.8185,2.8229,2.8095,2.817,49106.0,138247.5693,1361.0,20745.0,58415.2465
1704747780000.0,2.8172,2.8183,2.8098,2.8116,37445.0,105375.5851,1049.0,14228.0,40040.8348
1704747960000.0,2.8114,2.8279,2.8114,2.8275,63589.0,179528.0518,1357.0,45697.0,129018.1926
1704748140000.0,2.8275,2.8275,2.8158,2.8165,28431.0,80198.8196,837.0,11284.0,31832.666
1704748320000.0,2.8163,2.8212,2.814,2.8184,30599.0,86214.0797,869.0,15360.0,43278.0837
1704748500000.0,2.8182,2.8272,2.8177,2.8251,20137.0,56824.762,719.0,13679.0,38593.1925
1704748680000.0,2.8248,2.8279,2.8215,2.8274,25467.0,71948.2868,839.0,11241.0,31758.7804
1704748860000.0,2.8274,2.8373,2.8265,2.8303,46784.0,132446.2968,1110.0,30053.0,85078.9962
1704749040000.0,2.8301,2.8316,2.8234,2.8234,19393.0,54846.0185,660.0,6686.0,18911.3249
1704749220000.0,2.8237,2.8257,2.8204,2.8249,19878.0,56111.839,617.0,11319.0,31952.7201
1704749400000.0,2.8246,2.8331,2.82,2.8319,19494.0,55086.6737,734.0,9498.0,26844.0726
1704749580000.0,2.8321,2.8414,2.832,2.8403,45300.0,128512.6578,981.0,27722.0,78635.2485
1704749760000.0,2.8404,2.8443,2.837,2.8403,21192.0,60200.666,730.0,7852.0,22307.2081
1704749940000.0,2.8404,2.8437,2.838,2.8436,26273.0,74634.6017,774.0,18026.0,51209.8088
1704750120000.0,2.8434,2.8434,2.8295,2.8366,115486.0,327523.9052,1812.0,40082.0,113678.8613
1704750300000.0,2.8369,2.8373,2.8186,2.831,68256.0,193065.9595,1400.0,32059.0,90646.6866
1704750480000.0,2.8313,2.8313,2.818,2.8196,30541.0,86208.4053,832.0,10443.0,29480.438
1704750660000.0,2.8194,2.8249,2.8093,2.8216,71268.0,200788.8738,1664.0,31436.0,88615.8788
1704750840000.0,2.8214,2.8247,2.8156,2.8156,18190.0,51288.3171,652.0,8701.0,24532.123
1704751020000.0,2.8154,2.8188,2.8105,2.8138,13399.0,37706.9164,579.0,5891.0,16576.6257
1704751200000.0,2.8141,2.8195,2.8033,2.8052,69539.0,195579.8132,1693.0,28780.0,80975.3381
1704751380000.0,2.8053,2.8218,2.804,2.8195,80821.0,227446.5761,2056.0,45221.0,127266.12
1704751560000.0,2.8194,2.824,2.8188,2.8203,29384.0,82901.736,978.0,13986.0,39462.914
1704751740000.0,2.8202,2.8215,2.8167,2.821,24800.0,69904.1908,850.0,16242.0,45784.8105
1704751920000.0,2.8209,2.8246,2.8094,2.8146,103878.0,292429.6214,1752.0,36795.0,103571.7022
1704752100000.0,2.8148,2.8309,2.8145,2.8282,39585.0,111806.6596,1195.0,22022.0,62205.7802
1704752280000.0,2.8282,2.8315,2.8194,2.8197,26123.0,73845.2587,1095.0,12628.0,35706.2643
1704752460000.0,2.8198,2.8277,2.8196,2.8218,39471.0,111413.0963,1107.0,21676.0,61176.581
1704752640000.0,2.8218,2.8272,2.8163,2.8181,63726.0,179800.1876,1422.0,30947.0,87318.4149
1704752820000.0,2.8184,2.8211,2.8099,2.8126,91746.0,258118.8103,1527.0,34145.0,96050.383
1704753000000.0,2.8125,2.8201,2.8066,2.8072,95271.0,267859.3458,1729.0,42716.0,120099.9805
1704753180000.0,2.8072,2.8124,2.8042,2.8107,43948.0,123430.4179,855.0,24684.0,69337.8585
1704753360000.0,2.8106,2.8106,2.8043,2.8043,29998.0,84253.976,671.0,7934.0,22282.2657
1704753540000.0,2.8044,2.8116,2.8043,2.8086,22689.0,63734.6066,546.0,15100.0,42416.4958
1704753720000.0,2.8085,2.82,2.8066,2.8194,99711.0,280644.8033,1171.0,84270.0,237222.4533
1704753900000.0,2.8194,2.8216,2.819,2.8205,17955.0,50633.9127,482.0,13559.0,38237.1217
1704754080000.0,2.8203,2.821,2.8169,2.817,15310.0,43170.6723,330.0,5570.0,15706.8146
1704754260000.0,2.817,2.8186,2.8148,2.8167,15910.0,44817.6572,379.0,7171.0,20196.8176
1704754440000.0,2.8168,2.8242,2.8167,2.8222,27409.0,77322.9509,539.0,21805.0,61515.2886
1704754620000.0,2.8222,2.8227,2.8188,2.8205,20416.0,57594.8117,509.0,10140.0,28606.4373
1704754800000.0,2.8206,2.8215,2.8067,2.8134,65476.0,184167.2016,1547.0,27617.0,77651.9319
1704754980000.0,2.8135,2.8179,2.8097,2.81,45573.0,128210.0908,1009.0,10686.0,30060.9568
1704755160000.0,2.8101,2.8179,2.8101,2.8167,15800.0,44475.2996,541.0,9144.0,25741.5594
1704755340000.0,2.8165,2.8226,2.8156,2.8188,48127.0,135702.6497,1154.0,26232.0,73975.6976
1704755520000.0,2.8188,2.8209,2.8165,2.8165,18529.0,52236.1127,581.0,7194.0,20279.6726
1704755700000.0,2.8165,2.8207,2.8121,2.813,23942.0,67454.7426,846.0,13652.0,38465.3631
1704755880000.0,2.8134,2.8202,2.805,2.8197,43941.0,123561.1343,1221.0,19537.0,54955.5512
1704756060000.0,2.8202,2.8228,2.815,2.8185,47039.0,132611.97,1040.0,27186.0,76653.8166
1704756240000.0,2.8187,2.821,2.8069,2.8112,23739.0,66839.5111,623.0,8236.0,23187.7352
1704756420000.0,2.8114,2.8132,2.8006,2.8039,63400.0,177816.5649,1268.0,18194.0,51025.7216
1704756600000.0,2.8039,2.8071,2.7919,2.8009,91827.0,257029.6345,1568.0,27166.0,76117.1163
1704756780000.0,2.8008,2.8053,2.7984,2.8009,37680.0,105577.7622,852.0,14373.0,40279.7583
1704756960000.0,2.8019,2.8062,2.7983,2.8053,29153.0,81697.8774,767.0,13036.0,36543.5256
1704757140000.0,2.805,2.8122,2.8024,2.8105,48264.0,135492.7731,976.0,27026.0,75875.2127
1704757320000.0,2.8111,2.8118,2.8022,2.8099,25037.0,70270.0577,700.0,12272.0,34449.2736
1704757500000.0,2.8099,2.8168,2.8082,2.809,28495.0,80144.2752,920.0,14232.0,40034.4411
1704757680000.0,2.8091,2.8177,2.8091,2.8172,31018.0,87268.2153,670.0,21880.0,61562.852
1704757860000.0,2.8168,2.8193,2.811,2.8169,31454.0,88556.9645,730.0,17537.0,49365.762
1704758040000.0,2.8165,2.8182,2.813,2.8175,13750.0,38712.4961,477.0,6647.0,18716.5141
1704758220000.0,2.8179,2.8192,2.8151,2.8169,14676.0,41350.2708,551.0,7790.0,21949.6758
1704758400000.0,2.8168,2.8179,2.7972,2.8128,67578.0,189776.123,1797.0,32170.0,90372.8235
1704758580000.0,2.8128,2.8205,2.8064,2.8189,49318.0,138813.6523,1510.0,23691.0,66685.1894
1704758760000.0,2.8192,2.826,2.8113,2.8186,41850.0,117998.0907,1271.0,21679.0,61136.0942
1704758940000.0,2.8186,2.8365,2.8165,2.8359,33897.0,95787.419,1182.0,25519.0,72123.4763
1704759120000.0,2.8356,2.8362,2.823,2.8292,23298.0,65891.222,857.0,11619.0,32857.6812
1704759300000.0,2.8294,2.8298,2.819,2.8191,28442.0,80325.8394,1044.0,11694.0,33032.0042
1704759480000.0,2.8191,2.8204,2.8121,2.8141,114466.0,322357.9556,1347.0,32896.0,92640.2762
1704759660000.0,2.814,2.814,2.7973,2.8067,107348.0,300919.1478,2469.0,48171.0,135043.7347
1704759840000.0,2.8066,2.8086,2.7937,2.7973,50126.0,140368.3343,1413.0,21693.0,60752.8702
1704760020000.0,2.7972,2.7988,2.7752,2.7897,146927.0,409058.1681,3059.0,49546.0,137979.0391
1704760200000.0,2.79,2.7952,2.7636,2.7731,189610.0,526598.0017,3355.0,80451.0,223375.9869
1704760380000.0,2.7745,2.779,2.7534,2.7693,184553.0,510551.4945,4308.0,97077.0,268600.4017
1704760560000.0,2.7691,2.7758,2.7416,2.7483,317652.0,875364.2852,5980.0,121904.0,336103.8091
1704760740000.0,2.7482,2.7724,2.7423,2.767,174945.0,482543.3497,3359.0,85679.0,236368.9389
1704760920000.0,2.7668,2.7746,2.7631,2.7725,79005.0,218753.3803,1670.0,35224.0,97555.1959
1704761100000.0,2.7727,2.7818,2.766,2.7808,59435.0,164726.9411,1656.0,34410.0,95391.3074
1704761280000.0,2.7804,2.7943,2.7772,2.79,77271.0,215267.8569,1827.0,48554.0,135273.3183
1704761460000.0,2.79,2.7996,2.7874,2.7887,51073.0,142682.7797,1440.0,30291.0,84633.9602
1704761640000.0,2.7881,2.7928,2.7836,2.7928,55864.0,155760.9347,1439.0,23846.0,66494.2386
1704761820000.0,2.7927,2.7972,2.7852,2.7871,45138.0,125997.805,1231.0,16711.0,46659.7266
1704762000000.0,2.7869,2.7928,2.7858,2.7871,39784.0,110996.979,1264.0,21323.0,59487.461
1704762180000.0,2.7873,2.7947,2.783,2.7852,47935.0,133609.0732,1318.0,21511.0,59975.7101
1704762360000.0,2.7847,2.7976,2.7838,2.7938,16871.0,47103.1655,582.0,9399.0,26226.8733
1704762540000.0,2.7941,2.7991,2.7899,2.7989,21322.0,59595.9497,769.0,10678.0,29848.9933
1704762720000.0,2.7991,2.7995,2.7957,2.7958,15952.0,44632.344,414.0,3944.0,11036.6108
1704762900000.0,2.7958,2.801,2.7946,2.7949,20611.0,57672.9888,659.0,10347.0,28955.677
1704763080000.0,2.7947,2.7957,2.7822,2.784,51421.0,143381.1132,1099.0,21315.0,59421.0757
1704763260000.0,2.7842,2.7861,2.7787,2.7805,24646.0,68554.7287,693.0,12405.0,34508.0807
1704763440000.0,2.7807,2.7826,2.7666,2.7666,114890.0,318933.6389,1823.0,25779.0,71546.3652
1704763620000.0,2.7664,2.77,2.7609,2.766,85076.0,235242.791,1539.0,32723.0,90479.3625
1704763800000.0,2.7661,2.7714,2.7625,2.7653,29216.0,80804.8693,920.0,15144.0,41882.5714
1704763980000.0,2.7656,2.7656,2.755,2.7563,58390.0,161178.9957,1439.0,15178.0,41901.7123
1704764160000.0,2.7566,2.7646,2.7548,2.7576,36076.0,99588.9781,986.0,17597.0,48576.5156
1704764340000.0,2.7573,2.7618,2.7544,2.7552,26518.0,73123.7638,808.0,11852.0,32687.0752
1704764520000.0,2.755,2.7555,2.7451,2.7507,61782.0,169808.3628,1473.0,17359.0,47719.2242
1704764700000.0,2.7509,2.765,2.7441,2.7635,122486.0,337120.4532,2020.0,66484.0,183063.5475
1704764880000.0,2.764,2.7667,2.7555,2.7629,46716.0,128976.3908,1229.0,28723.0,79316.76
1704765060000.0,2.7626,2.7714,2.762,2.7686,58124.0,160810.2667,1106.0,24846.0,68754.1394
1704765240000.0,2.7682,2.7722,2.7663,2.7697,20955.0,58035.9305,626.0,14843.0,41108.835
1704765420000.0,2.7699,2.7734,2.7643,2.7729,30782.0,85247.6611,782.0,17826.0,49368.1317
1704765600000.0,2.7732,2.7787,2.768,2.7682,45985.0,127610.4533,874.0,21582.0,59894.3006
1704765780000.0,2.7684,2.7714,2.7643,2.7649,26274.0,72728.7689,678.0,14051.0,38895.0916
1704765960000.0,2.7649,2.767,2.7591,2.7618,20110.0,55544.7901,572.0,7684.0,21228.915
1704766140000.0,2.7622,2.765,2.7593,2.7637,25281.0,69807.8517,557.0,7632.0,21081.0288
1704766320000.0,2.7638,2.7638,2.7569,2.7595,22530.0,62172.5099,540.0,10515.0,29013.575
1704766500000.0,2.7596,2.7657,2.7586,2.7625,35728.0,98669.8371,551.0,24705.0,68228.7343
1704766680000.0,2.7625,2.7644,2.7584,2.762,25440.0,70255.5982,656.0,12610.0,34822.2627
1704766860000.0,2.7618,2.7716,2.7608,2.7709,40885.0,113130.4827,786.0,16720.0,46279.918
1704767040000.0,2.7713,2.7777,2.7713,2.7759,23686.0,65712.6591,565.0,15497.0,42996.6355
1704767220000.0,2.7767,2.7773,2.7688,2.7703,25047.0,69466.4029,630.0,9614.0,26656.8563
1704767400000.0,2.7702,2.7745,2.7614,2.7616,22502.0,62315.2829,672.0,10226.0,28326.6968
1704767580000.0,2.7618,2.7639,2.7606,2.7613,18716.0,51692.9872,604.0,10386.0,28689.1042
1704767760000.0,2.762,2.7687,2.762,2.7647,27573.0,76260.3171,644.0,12540.0,34691.0111
1704767940000.0,2.7655,2.7782,2.7648,2.7752,36470.0,101150.1775,903.0,19260.0,53410.0366
1704768120000.0,2.7746,2.7754,2.7657,2.7694,25626.0,70951.1705,584.0,10348.0,28660.9631
1704768300000.0,2.7695,2.7696,2.7618,2.7639,20339.0,56261.7755,651.0,11888.0,32892.9571
1704768480000.0,2.7638,2.7669,2.7626,2.7636,18386.0,50847.1385,403.0,15423.0,42653.1831
1704768660000.0,2.7637,2.7676,2.76,2.7622,43778.0,120958.3521,922.0,11018.0,30465.8829
1704768840000.0,2.7622,2.7678,2.76,2.7678,15262.0,42176.0437,458.0,9669.0,26721.5079
1704769020000.0,2.7681,2.7748,2.7673,2.7723,27216.0,75450.5334,611.0,13708.0,38005.7227
1704769200000.0,2.7723,2.7761,2.7682,2.7714,25918.0,71834.73,741.0,14769.0,40941.8593
1704769380000.0,2.7717,2.7731,2.7634,2.7687,39838.0,110317.1018,733.0,29615.0,82006.3961
1704769560000.0,2.7681,2.774,2.7574,2.7623,49757.0,137508.5162,930.0,19639.0,54317.4483
1704769740000.0,2.762,2.7622,2.7449,2.7513,137422.0,377934.2209,2395.0,39963.0,109948.6407
1704769920000.0,2.7513,2.7545,2.7472,2.753,31435.0,86494.6283,754.0,11649.0,32057.8496
1704770100000.0,2.7532,2.7554,2.7469,2.7536,22426.0,61710.2359,696.0,13566.0,37329.8717
1704770280000.0,2.754,2.7568,2.7526,2.755,39950.0,110064.6978,907.0,22134.0,60980.833
1704770460000.0,2.7543,2.7551,2.7449,2.7499,28700.0,78897.3274,711.0,13879.0,38162.9355
1704770640000.0,2.7508,2.7594,2.7497,2.7594,29181.0,80387.481,679.0,21708.0,59816.5523
1704770820000.0,2.759,2.7656,2.7589,2.762,33623.0,92904.7148,706.0,20437.0,56467.5485
1704771000000.0,2.7623,2.7633,2.7543,2.7573,22190.0,61189.9011,454.0,11184.0,30836.2177
1704771180000.0,2.7573,2.7573,2.7508,2.7533,13660.0,37613.7543,528.0,6020.0,16578.8165
1704771360000.0,2.7534,2.7547,2.7427,2.7463,31564.0,86753.8922,766.0,13822.0,37995.2317
1704771540000.0,2.7465,2.7513,2.7464,2.7493,7994.0,21973.8435,405.0,4045.0,11119.2792
1704771720000.0,2.7498,2.7506,2.7444,2.7458,13443.0,36920.9021,428.0,5573.0,15307.3372
1704771900000.0,2.7455,2.7476,2.7407,2.7462,38253.0,104961.9199,1021.0,16311.0,44764.0354
1704772080000.0,2.7461,2.7522,2.7429,2.7511,19876.0,54580.222,611.0,10196.0,28005.7496
1704772260000.0,2.7512,2.7515,2.7439,2.7454,27992.0,76892.1831,644.0,12576.0,34533.1124
1704772440000.0,2.7455,2.7503,2.7438,2.7497,14868.0,40833.4868,482.0,9371.0,25741.9638
1704772620000.0,2.7497,2.7511,2.7467,2.7505,38914.0,106998.0242,691.0,31179.0,85739.8226
1704772800000.0,2.7505,2.7539,2.7439,2.749,45153.0,124102.0004,1019.0,23945.0,65826.2362
1704772980000.0,2.7491,2.7639,2.7489,2.7629,38466.0,106088.1173,1105.0,23900.0,65919.0867
1704773160000.0,2.7631,2.7632,2.7485,2.7577,42678.0,117618.6958,1218.0,23329.0,64268.4212
1704773340000.0,2.7578,2.7579,2.7487,2.7517,46059.0,126743.4237,1158.0,17062.0,46960.4433
1704773520000.0,2.7516,2.7565,2.7472,2.7545,23232.0,63927.449,841.0,10345.0,28476.5359
1704773700000.0,2.7542,2.7542,2.7423,2.7429,30872.0,84846.0309,1051.0,13937.0,38309.0461
1704773880000.0,2.7429,2.7447,2.723,2.739,209019.0,571290.3976,2834.0,46440.0,126997.3193
1704774060000.0,2.7389,2.7455,2.7341,2.745,43997.0,120552.3397,944.0,18480.0,50649.3656
1704774240000.0,2.7447,2.7496,2.742,2.7463,42751.0,117418.3915,1030.0,24313.0,66786.8778
1704774420000.0,2.747,2.7501,2.7455,2.7468,34858.0,95790.5521,771.0,20134.0,55335.0033
1704774600000.0,2.7463,2.7585,2.7439,2.7571,34140.0,93929.8296,869.0,23509.0,64666.7672
1704774780000.0,2.7572,2.7658,2.7569,2.7621,51502.0,142249.1911,1259.0,32193.0,88924.3496
1704774960000.0,2.7616,2.7731,2.7571,2.7717,130540.0,361203.4212,1928.0,106846.0,295679.9779
1704775140000.0,2.7717,2.7948,2.7692,2.789,214239.0,596261.6157,2809.0,170003.0,473135.6991
1704775320000.0,2.7889,2.7889,2.7813,2.7847,48317.0,134563.6992,838.0,24215.0,67437.1841
1704775500000.0,2.7847,2.795,2.7843,2.7933,85608.0,238847.6187,1174.0,57896.0,161481.8368
1704775680000.0,2.7933,2.7933,2.7791,2.7825,43058.0,119911.2715,1050.0,17729.0,49365.9834
1704775860000.0,2.7826,2.7863,2.7788,2.7843,26258.0,73052.6987,624.0,12430.0,34588.5431
1704776040000.0,2.7841,2.7856,2.7815,2.785,12388.0,34480.8916,440.0,6104.0,16991.0819
1704776220000.0,2.7849,2.7874,2.7821,2.783,31847.0,88714.1375,612.0,19063.0,53111.5378
1704776400000.0,2.7826,2.7907,2.7826,2.7873,31989.0,89161.06,848.0,18678.0,52057.1583
1704776580000.0,2.787,2.7872,2.7776,2.7785,34459.0,95863.156,910.0,13301.0,37002.7718
1704776760000.0,2.7782,2.7831,2.7723,2.7818,45631.0,126752.1177,1036.0,20990.0,58328.3507
1704776940000.0,2.7817,2.7827,2.7671,2.7689,38015.0,105401.6968,950.0,11441.0,31725.5684
1704777120000.0,2.7692,2.772,2.7664,2.7672,22020.0,60974.6004,646.0,10997.0,30454.8165
1704777300000.0,2.7673,2.7673,2.7554,2.7621,57800.0,159569.2883,1357.0,18641.0,51502.251
1704777480000.0,2.7624,2.7687,2.7616,2.7661,20146.0,55701.3915,621.0,11127.0,30765.8867
1704777660000.0,2.7659,2.7692,2.7614,2.763,28874.0,79855.9024,663.0,12832.0,35494.5086
1704777840000.0,2.763,2.7647,2.755,2.7566,51244.0,141391.1838,1158.0,22840.0,63034.0205
1704778020000.0,2.7565,2.7584,2.7523,2.7571,35558.0,97969.2361,854.0,14208.0,39148.6243
1704778200000.0,2.7567,2.7689,2.7567,2.7624,41167.0,113744.9846,1018.0,20569.0,56848.4218
1704778380000.0,2.7615,2.7621,2.7537,2.7541,20929.0,57716.5133,820.0,7354.0,20285.6266
1704778560000.0,2.7541,2.7571,2.748,2.7489,21033.0,57874.8977,684.0,9587.0,26392.4215
1704778740000.0,2.7484,2.7573,2.7448,2.752,31542.0,86749.3436,933.0,19719.0,54233.3278
1704778920000.0,2.7513,2.7521,2.745,2.7498,23669.0,65028.4407,821.0,7801.0,21439.0489
1704779100000.0,2.7498,2.753,2.7448,2.7462,35642.0,97960.7797,790.0,13325.0,36614.0138
1704779280000.0,2.7466,2.7644,2.7466,2.7626,22139.0,61014.1138,780.0,14510.0,39985.4288
1704779460000.0,2.7631,2.7642,2.7591,2.7627,13447.0,37146.4561,358.0,8172.0,22576.7003
1704779640000.0,2.7627,2.7662,2.7593,2.7646,26483.0,73182.5559,700.0,14313.0,39554.7552
1704779820000.0,2.7646,2.7656,2.7612,2.7629,21158.0,58477.6093,577.0,11285.0,31195.5643
1704780000000.0,2.7627,2.7698,2.7619,2.7639,24926.0,68942.7469,694.0,9966.0,27566.9616
1704780180000.0,2.7637,2.7661,2.76,2.7601,26950.0,74479.9871,635.0,11345.0,31351.4263
1704780360000.0,2.7605,2.768,2.7518,2.7678,40803.0,112580.9811,901.0,21288.0,58747.8937
1704780540000.0,2.7676,2.7733,2.7628,2.7708,42725.0,118277.125,1100.0,28114.0,77839.0528
1704780720000.0,2.7706,2.7751,2.7705,2.7742,17377.0,48180.2979,578.0,9486.0,26300.2279
1704780900000.0,2.7743,2.775,2.7711,2.7728,20380.0,56511.3481,558.0,11657.0,32327.2096
1704781080000.0,2.7724,2.7724,2.7614,2.7616,28907.0,79933.8718,682.0,14121.0,39038.0376
1704781260000.0,2.7617,2.7643,2.7557,2.7627,61395.0,169348.1168,859.0,35301.0,97356.184
